User,I consider myself a movie enthusiast,Group,is_CS,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17
15096592-97b2-40df-82ec-1e976aa21359,7,4,FALSE,6,5,2,4,5,5,7,6,5,6,5,5,5,5,"Acho justo porque esses algoritmos te recomendam filmes que vai de encontro aos filmes e gênero que já é só seu gosto, contudo é injusto para se conhecer filmes fora da sua zona de conforto.",6,6
26956bc8-2027-47e7-a6e2-8559ec43854a,7,4,FALSE,6,6,3,7,6,5,6,7,5,3,1,6,7,7,Quando as grandes produtoras pagam engajamento e os sites de busca priorizam esse material em detrimento do resultado da coleta de dados,7,3
2fbb737e-ad8c-400d-858c-f885b000cc0c,7,4,FALSE,7,7,7,7,7,7,7,7,5,7,4,7,7,7,"Um algoritmo eficaz deve fazer sugestões baseada no gosto do público alvo. Uma sugestão injusta seria algo totalmente fora do procurado pelo público, desrespeitando suas preferências pré definidas",7,7
3bce0249-623d-4fdd-ad79-6e39d7961001,7,4,TRUE,5,4,6,5,6,6,4,6,5,5,3,5,4,5,"Depende da definicao utilizada para ""justo"" ou ""injusto"". No caso, comsidero que ""justo"" dlseria uma recomendação que se revelasse relevante. E ""injusto"" não relevante.",7,7
3c3b0aed-86c4-40d1-b50e-5da07d211aa4,7,4,FALSE,4,4,1,5,5,7,7,7,5,6,4,5,5,6,"Algumas recomendações são injustas, pois as pessoas têm gostos diferentes e por isso um determinado filme pode não funcionar para um, mas para outra sim e se esta última se basear na opinião da primeira pode perder de ver um ótimo filme.",7,7
4c31d6eb-7b9e-4561-a213-7d45414465de,7,4,TRUE,6,7,1,7,7,7,7,6,5,7,6,5,6,7,"Eu acho que uma recomendação injusta seria forçadamente recomendar um filme que não tem nada a ver com o perfil do usuário, em prol de promover alguma ideia. Por exemplo, o usuário é fã de filmes de animação para crianças, mas aparece a recomendação de um filme de crime que Pagou para a plataforma aumentar a taxa de recomendação desse filme. Logo, o filme de crime foi recomendado não porque ele bate com I perfil do usuário, mas porque ele teve um “peso” que fez com que ele fosse recomendado. Isso eu acho que seria uma recomendação injusta",4,5
4d617202-5ab6-4eb1-918f-fc42393b683d,7,4,FALSE,6,6,6,6,7,7,6,7,5,6,5,5,6,5,A maior parte das recomendações eu já tinha assistido.,7,6
4fe923c1-b52b-4c6c-afc5-1ecc7c1a5fe8,7,4,FALSE,3,3,2,3,3,3,5,5,5,3,3,3,5,3,"Justas seriam baseadas no perfil de cada pessoa, e injustiça seria basear essas recomendações em apenas alguns filmes que a pessoa viu",3,5
539c2ed1-c22c-4b2a-8abf-841842ba9852,7,4,FALSE,5,6,7,7,7,7,7,7,5,7,7,6,7,6,Seria injusta pois com um sistema de algoritmo o programa acaba escolhendo filmes muito semelhantes ao que já assistiu e consequentemente não assistido coisas diferentes que tem também a possibilidade de gosta. Ficaria muito restrito o temas e impossibilitado novas oportunidades de assistir coisas novas . As coisas boa das recomendações seria Menos chance de ser frustra na escolha do filme já que app vai sugerir coisas que vc já tá habituada a assistir,7,7
5826adae-a0ba-4877-86ad-c879de6ebfbd,7,4,FALSE,6,5,7,5,7,5,7,7,5,3,3,7,7,7,"Achei pouco injusto, pois a maioria eu não conhecia, então dei poucas estrelas, então a inteligência artificial definiu meu gosto a partir disso, e no final, os filmes que apareceram não eram do meu gosto, porém alguns eram e achei bom por que eu tive opções de ficar na minha zona de conforto ou sair dela.",7,7
61bebbab-5ac0-465b-92ad-7b5b554b2bb5,7,4,FALSE,6,7,7,6,7,7,7,7,5,7,6,7,5,7,Eu considero justas até pq ele me recomendou filmes que tinham a ver com o que eu escolhi agora injusto seria se ele me indicasse filmes completamente diferentes da minha opinião aí sim seria injusto,4,5
6a3c861f-35a5-4346-b34d-ae5ce3957c77,7,4,TRUE,7,6,1,4,4,7,7,7,5,6,4,6,6,4,Eu não compreendo o que seria uma sugestão injusta. Para mim o termo não se aplica ao caso.,7,7
70874ffd-ae0b-4479-afb3-cf85f57ba160,7,4,FALSE,6,6,7,7,4,7,7,7,5,5,4,5,6,6,"No meu caso as recomendações foram assertivas, portanto, justas. Injustas seriam somente se não houvesse filtro de idade. Neste caso seria uma problemática, essa recomendação automática.",5,7
78a50c52-5cc5-44ed-99b8-74a89afc2637,7,4,TRUE,6,6,5,7,7,1,7,7,5,1,1,6,7,7,Quando não batem com o perfil de filme aue geralmente eu assisto e quando me indicam um filme que eu já disse achar ruim,7,7
80e32af6-6ebc-4896-9257-392ad6fb83ff,7,4,FALSE,7,6,6,1,1,7,7,7,5,6,6,7,7,7,Não sei dizer.,7,7
8ff941a2-e202-4844-8333-844b3d8d8a34,7,4,FALSE,6,5,6,5,7,6,6,6,5,6,6,6,6,6,A recomendação de filme injusta seria um filme com boa proposta e enredo ser avaliado como classificação baixa de recomendação e o filme com enredo ruím see classificado como alta recomendação,7,7
9c8c5fc0-d309-430c-9b94-68e3bab0841a,7,4,FALSE,7,7,4,7,5,6,7,7,5,6,6,7,7,7,Acho que consideraria injusta se fossem recomendados somente filmes de um mesmo estúdio.,6,7
a412d99e-115b-4bda-8771-bc2402cbfd81,7,4,FALSE,7,7,6,7,5,7,7,7,5,7,7,7,7,7,"Talvez possa ser classificada como injusta por recomendar filmes famosos, e não filmes mais desconhecidos ou de menor orçamento.",7,7
a5ea61b0-e20e-477d-a985-09ede3c07d50,7,4,FALSE,6,5,3,6,6,6,7,6,5,6,2,7,5,4,Acho que seriam injustas quando me oferecessem filmes realmente foram do meu padrão,4,4
c8703f14-589a-45d6-87b3-753512286ec6,7,4,FALSE,5,4,3,3,6,6,6,6,5,6,6,7,6,6,"Gostei das recomendações. Pois sou muito apaixonada por animações em geral e considerei as recomendações justas. 
 O que sentir falta na pesquisa foi as descrições dos filme pois alguns eu não conheço e com os resumo dos filme me incentivaria a conhecer esses outros. :)",6,6
dd4c0948-266e-44aa-bc79-95be5cc73a69,7,4,FALSE,4,3,5,3,6,7,5,6,5,6,5,4,4,2,"Quando recomendam algo que o espectador não assistiria de espontânea vontade, por exemplo um filme de terror como Sobrenatural, eu não assisto, sendo uma injusta recomendação.",6,6
fb048bba-9788-423e-aec3-ad4a33eaf95d,7,4,FALSE,7,6,7,2,6,7,7,7,5,7,5,7,5,6,Não sei responder,7,7
0b9dfbc8-7465-49a2-bfd0-c8273ea564b4,7,5,FALSE,7,7,7,7,7,7,7,7,5,7,7,7,7,7,Consideraria injusta a indicação de filmes quando o filme não é nenhum pouco interessa te e não tem base com o que está proprondo,5,7
1426d07b-99a0-40ba-a8ce-b77f4e0cf9be,7,5,FALSE,7,7,6,7,7,3,7,7,5,7,4,6,6,6,Achei justo,7,7
305abe92-df56-4571-b345-774bf009e3db,7,5,FALSE,6,6,7,7,6,4,7,7,5,6,3,6,7,7,Se os filmes não fossem relacionados com minha escolha anterior,7,6
46a85a30-bd3c-44a1-b665-980decfc76d3,7,5,FALSE,6,6,6,7,7,7,7,7,5,6,3,6,7,7,Em nenhum,7,7
48053a9a-9e4e-4fe8-bb6f-c67bacb7d327,7,5,FALSE,7,6,1,7,7,7,7,7,5,4,4,7,7,7,"Depende muito, tipo se aparecesse nas indicações um filme que achei tão ruim que não queria ver nunca mais e apareceu nas minhas indicações já se encaixa como indicação injusta na minha opinião pessoal. Quando aparece filmes que eu já assisti e amei, eu gosto bastante pois não me importaria em assistir de novo. E aparecendo filmes no mesmo estilo já vão para a minha lista.",7,7
5a37e6ab-93a5-4770-8b6e-8af21814350a,7,5,FALSE,6,6,7,6,7,6,6,6,5,6,4,6,6,6,"Acho que as recomendações que foram injustas foi os filmes de terror, pois não tenho interesse, e acho que foi justa na parte de ação e de desenho, a maioria eu já assisti e gostei das indicações que eu ainda não conheci.",6,6
70a3167a-7b6b-4258-927b-33c5697bedec,7,5,FALSE,6,5,5,6,6,7,7,6,5,7,6,6,6,4,"Injustas se fosse baseado somente em pesquisas com conteúdos ja feitos, por exemplo, justas se fosse baseado em filmes que eu ja assisti",6,6
803b5db2-e67c-49a8-a940-472cc9d4d6f5,7,5,FALSE,4,4,2,5,4,7,4,7,5,6,6,3,5,5,"Acho justa no sentido que são escolhas feitas por uma inteligência artificial, que se baseia em como nos comportamos na internet e não tem como ter acesso ao que realmente pensamos ou gostamos, mas se aproxima bastante do esperado.",7,7
88f0c954-4e65-4eb3-9866-ae5e289be0e5,7,5,FALSE,7,7,7,7,7,7,7,6,5,7,4,7,7,7,"Acredito que seja justa quando queremos assistir algo novo, aí já vem uma seleção com possível gosto.",7,7
94cf1fdf-1906-46a0-9bce-8a6f529fdc87,7,5,FALSE,4,6,5,3,7,5,6,7,5,5,2,6,6,7,"Nem sempre as recomendações devem ser previsíveis, baseadas em escolhas anteriores, é bom sim ter embasamento, mas novidades são boas",7,7
b299a04e-00d7-4766-89a8-067c934a203e,7,5,FALSE,7,7,1,7,7,7,7,7,5,7,6,7,7,7,"Na minha opinião são justas sim, como sempre estamos cercados por tecnologia, de uma maneira ou outra o algoritmo praticamente sempre sabe nossa preferências.",6,7
bc7ba377-24e8-4247-86b7-67839803e974,7,5,TRUE,7,7,5,7,7,7,6,7,5,6,5,7,7,7,"Recomendação justa quando vai de encontro com aquilo que gosto, caso contrário seria uma recomendação injusta",6,6
cac9ef1a-c1a6-41ad-be38-2b3864ac3c6b,7,5,FALSE,6,5,7,6,4,7,7,6,5,4,1,7,6,6,"As reclamações foram justas, pelo menos pra mim. Recomendações bem relevantes.",7,7
01f5bae1-30ea-478b-b70c-ba1ac32b67f6,#N/A,0,FALSE,1,1,1,1,7,7,1,1,5,1,7,4,4,4,Dinheiro 🏧 💰 💳 corrompe o sistema ate pra indicar filmes 🎥,7,7
23d6f372-9e8e-4d3d-92c4-606c59eb74eb,#N/A,0,FALSE,6,2,4,4,4,7,7,7,5,4,6,4,4,4,.,,
250c5843-7d04-4dc8-b0f1-f09c8e2df345,#N/A,0,FALSE,7,6,7,7,6,7,7,7,5,6,7,6,6,5,,,
58f19cfa-b446-4b15-89f9-cc980c460faf,#N/A,0,FALSE,7,6,7,7,3,5,7,7,5,7,3,7,7,7,,,
96a071a2-1d36-4a36-81e1-d9301c0c57a3,#N/A,0,FALSE,5,5,4,6,6,7,4,4,5,7,3,5,5,5,,,
c6a156b1-7d3b-4d54-9a9f-d000b9827f63,#N/A,0,FALSE,7,6,7,7,6,5,7,7,5,5,6,7,6,7,,,
d657960d-0e0f-4cdf-9ea5-90ca59e584e3,#N/A,0,FALSE,6,6,4,7,4,5,4,7,5,6,6,6,6,5,#N/A,,
61af7a69-4219-4cda-b96b-20409a78e682,#N/A,1,FALSE,6,6,7,5,6,7,5,6,5,5,6,6,6,7,#N/A,,
6e8233b3-12f2-44eb-bd0f-96367d812cb1,#N/A,2,FALSE,7,7,3,7,4,7,6,6,5,7,4,6,3,6,"Eu consideraria injusta, se me recomendasse um filme que seja muito fora do estilo que eu gosto. Por exemplo, eu não gosto de filme com violência e que mexa muito com o psicológico.",7,7
8a1f04f5-5d14-42b3-8467-373192bc0c4f,#N/A,2,FALSE,5,6,2,7,6,6,7,6,5,6,5,6,7,6,,,
d2692685-47a1-484b-88dd-2cef7a81a798,#N/A,2,FALSE,3,3,2,4,1,5,6,6,5,6,7,4,6,5,#N/A,,
60e4d8c1-043b-4f28-8929-05add54a4a31,#N/A,3,FALSE,3,4,1,4,5,5,3,3,5,4,4,2,2,6,#N/A,,
bece9278-9fc1-46be-b0e5-2cd251eb7789,#N/A,3,FALSE,5,5,1,6,6,6,5,6,5,6,3,6,6,6,,,
2d8a9d5f-c4e5-443f-95de-bafc108f8462,#N/A,4,FALSE,7,6,5,4,6,5,4,6,5,5,5,6,6,7,Justas,,
649e5738-3f4a-4727-a813-fa287ab3a34d,#N/A,4,FALSE,6,4,5,4,5,7,3,7,5,7,3,6,4,4,Justa,,
826e7d27-42ca-4026-a7e4-4219f0e5c937,#N/A,4,FALSE,6,7,7,7,7,6,7,6,5,7,6,6,7,7,#N/A,,
89e4246f-99fd-4ddb-8e6c-703bc0a6ad99,#N/A,4,FALSE,4,4,3,5,2,6,7,2,5,7,3,5,6,6,#N/A,,
937d5f67-ce45-425b-962c-43987ed64be1,#N/A,5,FALSE,3,2,6,5,1,2,2,2,5,2,2,1,1,1,A recomendação injusta seria um filme com ótimo de enredo e ótimas propostas ser avaliado como péssimo filme e os filmes como com enredo franco ou ruím serem classificados como ótimos filmes,1,1
c0cdda02-f6c9-4867-aee1-49509a6e03e1,#N/A,5,FALSE,6,5,5,6,4,6,7,7,5,6,6,6,7,7,"Eu considero justo, pois depois que coloquei minhas opções me apareceram opções que eu gosto",,
e208eaf1-aea1-4a7b-94ac-c4b3f68e9763,#N/A,5,FALSE,5,5,5,5,6,5,7,5,5,6,5,3,3,3,"No geral foram recomendações injustas.
 Na minha opinião disponibilizaram muitos filmes que eu desconhecia.",,
eca39a3f-a0ca-4d9c-8abb-9d50d162c283,#N/A,5,FALSE,7,7,7,7,6,7,6,7,5,7,4,7,7,7,#N/A,,
