id,group,user_id,experiment_question,experiment_answer
2015,2,505c3a98-53a6-4922-8d2f-07a3fcad73a6,Q6,6
1922,2,7165c80a-f033-4b42-ad03-a505aecbcbea,Q6,6
363,0,74061a8f-ffb1-415a-aee2-6a8bff72cb34,Q6,6
894,2,7a42bc55-84ae-47e2-b0d4-00c3d63777ec,Q6,6
2408,2,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,Q6,6
1854,2,93b3f96d-e38a-4e72-91e3-4617e64ea904,Q6,6
1670,2,a07a6525-58e1-4e64-8c14-15ebb3e0e228,Q6,6
2080,2,b6751005-2af3-4c54-937f-7df74291fbfe,Q6,6
2309,0,c5faf32c-b23e-414d-a79f-5dd9fae319b3,Q6,6
2258,3,cac9f63b-50af-49e4-b028-76f2d8181dc2,Q6,6
2374,0,cdb6201d-ffff-474d-8656-3d254c7891d9,Q6,6
1256,2,cf7a46d0-8a58-4577-84a4-bd94c22e2106,Q6,6
550,3,d21803a4-7122-4082-9fb5-9d852beee96e,Q6,6
1233,3,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,Q6,6
1721,3,eae95567-02eb-46c4-98f8-48e9f332bc2e,Q6,6
1970,1,eca8d7eb-f72e-4b1e-9ba0-aaa0213120e0,Q6,6
1455,0,f06cecb0-0cd7-4a8a-87b0-b920ea407065,Q6,6
1185,0,f39ebb39-48c1-4829-8bb7-8fc67949b781,Q6,6
2394,1,f3e4cf6e-b5f5-46f8-ba9a-f48efd16e7ab,Q6,6
2131,3,022b0727-abba-498e-b76e-ac553df35658,Q6,7
723,2,048a0b29-7dd5-4454-be7e-09f37b670381,Q6,7
693,2,06483068-8764-4ab9-9140-f13e4904f70c,Q6,7
956,3,076acda8-7215-4653-bdb8-e93ea5639c10,Q6,7
2148,1,095b3e7c-cba1-4f32-b9fb-8d96ffcb06b6,Q6,7
1199,3,1089a767-6ccb-4bce-92a8-d01112fc6596,Q6,7
2230,1,114fe894-f9bd-4b75-ae3f-e8d2fa77e569,Q6,7
979,0,17092c37-c8c0-4bbe-a47d-4f88ec7c40ee,Q6,7
162,0,1930e9fa-917c-4056-b427-c59f067e4072,Q6,7
1339,0,1a4e2948-e138-446d-acee-b7c304e05f8d,Q6,7
1752,0,1da05f39-98bf-4e19-85fd-bf3025ccd598,Q6,7
1469,1,1e7dca81-7f69-492e-b64d-01dabdd32e4d,Q6,7
148,2,20800aae-61a6-4d99-944b-6e675a6f67dc,Q6,7
2578,1,22060acd-c0d8-444d-aae3-bb53617af7bb,Q6,7
678,0,23bea297-43cf-40c5-89f9-cb5bda5a580e,Q6,7
1639,3,36381c3e-6fb1-4852-82b8-22bf52396fc9,Q6,7
1704,0,3a041d99-673e-4792-a477-c3dff18f4bbf,Q6,7
842,1,3c726ecc-8ef1-4d6f-b02a-b253ae0e057f,Q6,7
2278,0,3cdc0d24-a8be-41af-9a51-0a72510ab95e,Q6,7
20,1,3ef57b73-f6c3-4355-8126-b2a875c988f3,Q6,7
1953,0,3ffab70b-0638-4914-9436-5c0f0d22c398,Q6,7
223,1,42846988-91f6-4c07-aa1b-ee065edd5950,Q6,7
1214,3,4a3bd85f-075d-452c-9cda-d1b68d544a02,Q6,7
1803,3,4b2e02f0-41b2-492c-aa19-82298bf8cc00,Q6,7
1109,3,4b500215-f0c9-4af4-ad4b-fd27cc0e5309,Q6,7
434,1,4b91439e-80fb-4d28-b598-5e5500301121,Q6,7
1373,1,4c96e686-35e0-4ceb-9bd7-58e5f8d327b0,Q6,7
1888,2,51bed5d0-5dbc-4a97-8995-3a17a498e31c,Q6,7
1486,2,548a8320-3955-4185-826d-4943d27eabb0,Q6,7
2326,1,59f2606c-25b4-4f22-9ffc-3481170c9bbc,Q6,7
120,0,5bc957d1-afeb-4d4d-88db-0f5249111deb,Q6,7
1783,2,620597f8-d1cf-4aad-b244-e713639d3e8e,Q6,7
312,3,65ee3610-eb2b-4150-8372-ab45ef13d315,Q6,7
860,0,686fae68-5664-4bce-93b8-9a1d1f1a5a93,Q6,7
101,1,71cc3981-654d-4a0f-813f-2d112ab4b2c0,Q6,7
524,2,72c29668-22b7-495c-9f3e-a40dcd34b16f,Q6,7
1871,0,77a69935-e778-4905-8cd9-61017b468472,Q6,7
2114,2,77e39f91-0c70-4175-88b0-6aa6a5f057a7,Q6,7
1588,3,7a6992f0-3c6a-4e16-ab79-59b9426f3da5,Q6,7
2292,2,7bfe444d-5691-480d-938f-902c3c97f6c5,Q6,7
743,1,7f6bf0bc-5bcb-4c62-a348-1cf3a990dbf9,Q6,7
284,3,8242a116-094f-41b4-b401-6618b1d1af2e,Q6,7
1287,0,827435fc-7597-40c5-8541-6230dd55d295,Q6,7
1605,0,828806a3-4f0f-4a1d-9c90-142bebbd2988,Q6,7
298,2,82907c4b-4267-46a0-8ac9-8755d2d2e7b9,Q6,7
134,3,872dba73-6dc5-432e-a406-556aaea51cd5,Q6,7
377,3,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,Q6,7
1024,2,8a228fc0-004f-45b9-b07c-0df4323fce69,Q6,7
709,3,8f3f2df9-0c33-416a-b3c2-c3558c759a70,Q6,7
2049,1,90e41123-d6f6-4725-841e-da9a5571e59d,Q6,7
2343,2,9216d40f-7c4e-4b1b-af28-68d1cde9c2fe,Q6,7
662,3,9b48bf60-8c40-4c51-8bb6-5c5aa94c388b,Q6,7
1123,0,9b704687-ac9d-4893-8862-65f628f6c6df,Q6,7
1387,1,9ce9b015-fa76-4a00-93f8-5b2d6319b002,Q6,7
415,1,9f2db8dc-2480-42ea-af33-ecfc086861fa,Q6,7
799,1,a0a3c514-8778-42ae-a942-fdb731f65633,Q6,7
1571,1,a1ef8616-4779-49db-b143-2702ad90f29e,Q6,7
596,2,a27d2d04-2879-4ae9-916f-dc34c2a3fa90,Q6,7
2066,0,ac583f19-7628-4b0c-8c1e-325374f6c1bd,Q6,7
1090,0,b1821d90-2108-4188-b2fe-ca5c18630f89,Q6,7
1418,2,b6107668-87b6-4b99-b576-dda0c368f3e7,Q6,7
67,0,b785962a-e576-4aec-a776-79cf1753c24e,Q6,7
326,0,b9cfc9d5-5bd0-4d28-851d-d0c7630f162a,Q6,7
815,3,bd2bac90-64d7-4e15-8eda-d4daaee70733,Q6,7
1052,3,bd985d65-a4fc-4625-90c6-62da12803a1d,Q6,7
6,3,c6bc3c9d-4ade-47a9-90bd-ce321f3928e8,Q6,7
1998,2,ccaa0ec7-3c35-4ebd-9120-83a52e7c2cf9,Q6,7
482,0,d126d40c-053b-4142-b8a3-6c62c32a6fbe,Q6,7
2462,3,d1791678-d227-49d5-a4c5-5cb59153e1a2,Q6,7
241,1,d2c20c5a-d074-4410-89de-fe5da73ebcf6,Q6,7
2097,1,d32f1e62-2341-4397-a2e6-18b30f3477df,Q6,7
628,1,d77a3366-2bfb-46b1-93c0-cdbe73fd4b98,Q6,7
1503,3,d9c592e1-2dbf-4e94-9189-8bd87619f92d,Q6,7
1304,1,e3db7923-6dbc-4cdb-8fe9-86d69bd4f5a7,Q6,7
564,1,ef551fc2-31fd-4916-89de-2ed35f1f8871,Q6,7
2527,0,efcb48eb-b211-4fec-958b-45e35d59ba02,Q6,7
771,1,f01349f9-ded5-4f3f-a53f-603977598671,Q6,7
874,2,f39c29dc-7bc4-40b8-b741-e98565fd338f,Q6,7
2493,1,f5984d8a-8972-4622-ba8c-411f8791ba20,Q6,7
496,2,f661ee33-2f86-4c93-9e20-e0c5b83735b1,Q6,7
468,3,f97adbc2-cd4f-4aa3-a015-630d215a8f67,Q6,7
400,2,fad8ff3b-577c-43b3-96ed-08a7612d5156,Q6,7
1138,1,fb21e844-1e16-496f-bdf4-575d254d9412,Q6,7
2544,2,fba51864-6819-4c43-bc7c-91ac12ac9c88,Q6,7
1404,3,fcd1939f-5daf-4ed7-adc8-ea3368ff1d69,Q6,7
908,0,ff05365f-9edf-4629-af16-c2f92610f880,Q6,7
2139,3,022b0727-abba-498e-b76e-ac553df35658,Q14,1
2204,2,1cc65f23-3d27-4b03-8a9c-dd91c86e8350,Q14,1
2569,3,36bb1693-580d-4d5a-9b0b-6d415d60daed,Q14,1
184,0,3a31b5bc-6b9e-4462-a6a0-a39220cfb7b2,Q14,1
850,1,3c726ecc-8ef1-4d6f-b02a-b253ae0e057f,Q14,1
28,1,3ef57b73-f6c3-4355-8126-b2a875c988f3,Q14,1
371,0,74061a8f-ffb1-415a-aee2-6a8bff72cb34,Q14,1
1162,2,80a77ef9-4284-4da4-a16a-368b55b85c77,Q14,1
60,1,8dea0420-5299-4c0c-abb8-04f1f9888efa,Q14,1
75,0,b785962a-e576-4aec-a776-79cf1753c24e,Q14,1
334,0,b9cfc9d5-5bd0-4d28-851d-d0c7630f162a,Q14,1
765,2,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,Q14,1
2170,0,0fff75ce-5678-473c-963c-b9428b929a93,Q14,2
2266,3,cac9f63b-50af-49e4-b028-76f2d8181dc2,Q14,2
2156,1,095b3e7c-cba1-4f32-b9fb-8d96ffcb06b6,Q14,3
1046,1,72c71801-fffd-4b3f-bea8-0b5afaf88730,Q14,3
518,0,84eeb3c8-5288-4d2e-b92a-be64f1c99214,Q14,3
1862,2,93b3f96d-e38a-4e72-91e3-4617e64ea904,Q14,3
2006,2,ccaa0ec7-3c35-4ebd-9120-83a52e7c2cf9,Q14,3
1978,1,eca8d7eb-f72e-4b1e-9ba0-aaa0213120e0,Q14,3
1281,3,3cb39e27-0b65-400f-b96e-10c1921f31c3,Q14,4
1075,0,457e29c4-c2e1-4c09-9992-b4b1ffb89d12,Q14,4
1018,2,4f0efcf0-10f4-438c-b9c1-74d5451779f1,Q14,4
2187,3,6220043c-e6d3-4d15-a6fd-b9408a0d5687,Q14,4
1692,1,7b1f5887-f51f-4760-a993-3977d6e73d92,Q14,4
2300,2,7bfe444d-5691-480d-938f-902c3c97f6c5,Q14,4
306,2,82907c4b-4267-46a0-8ac9-8755d2d2e7b9,Q14,4
1664,0,84c19078-8d17-4e20-b11d-5f505b5fcdad,Q14,4
353,0,a1d55e3a-0ccf-488f-80a5-c73e9885e3a7,Q14,4
2603,0,b748a547-c32e-4918-8b1c-b13cd5937957,Q14,4
1332,2,b76c53df-6df6-45f8-acf0-3620bc813a7f,Q14,4
2317,0,c5faf32c-b23e-414d-a79f-5dd9fae319b3,Q14,4
2518,3,d1ff42e9-487b-42eb-8276-3197e42285f4,Q14,4
249,1,d2c20c5a-d074-4410-89de-fe5da73ebcf6,Q14,4
2221,0,d7510b28-25a3-4d64-82bd-b57cd4125c27,Q14,4
1463,0,f06cecb0-0cd7-4a8a-87b0-b920ea407065,Q14,4
653,1,03ff84cc-61b3-4cd4-aed1-461eee3ea68f,Q14,5
701,2,06483068-8764-4ab9-9140-f13e4904f70c,Q14,5
793,0,075203ea-741f-4ba5-b4ab-d77ebeac4fa9,Q14,5
1913,3,0a1770d0-2aae-47ea-b4b3-89193a3728e4,Q14,5
1845,1,0c29e4d6-1ed2-4d04-81d4-a9adfa8c7a51,Q14,5
2238,1,114fe894-f9bd-4b75-ae3f-e8d2fa77e569,Q14,5
1992,3,16b06c1b-acf6-46c6-83c4-2858f11fe174,Q14,5
170,0,1930e9fa-917c-4056-b427-c59f067e4072,Q14,5
1347,0,1a4e2948-e138-446d-acee-b7c304e05f8d,Q14,5
1774,1,204fdfb9-618c-4f6e-8f88-363949f94ff3,Q14,5
1647,3,36381c3e-6fb1-4852-82b8-22bf52396fc9,Q14,5
1811,3,4b2e02f0-41b2-492c-aa19-82298bf8cc00,Q14,5
278,3,4ce8d2c8-52c6-4c8b-9e06-1800c737c428,Q14,5
2351,2,9216d40f-7c4e-4b1b-af28-68d1cde9c2fe,Q14,5
423,1,9f2db8dc-2480-42ea-af33-ecfc086861fa,Q14,5
807,1,a0a3c514-8778-42ae-a942-fdb731f65633,Q14,5
2040,3,a0fcfd29-70af-4cda-b831-8a720c1c53d9,Q14,5
1179,1,c5860b43-2d9c-4d9b-a56b-bf39e1dfdc46,Q14,5
1528,1,dfd29216-24fb-44bd-a58a-e8ad6f35254f,Q14,5
2402,1,f3e4cf6e-b5f5-46f8-ba9a-f48efd16e7ab,Q14,5
2552,2,fba51864-6819-4c43-bc7c-91ac12ac9c88,Q14,5
950,0,070f7fb0-92fa-452d-9fe0-47684467aef2,Q14,6
2436,3,0db42da8-6b45-4b31-95d0-784fea5a2156,Q14,6
1207,3,1089a767-6ccb-4bce-92a8-d01112fc6596,Q14,6
987,0,17092c37-c8c0-4bbe-a47d-4f88ec7c40ee,Q14,6
1562,0,1df2f52a-36ad-4af5-9208-c57eb396d196,Q14,6
1477,1,1e7dca81-7f69-492e-b64d-01dabdd32e4d,Q14,6
156,2,20800aae-61a6-4d99-944b-6e675a6f67dc,Q14,6
1001,1,2267bab7-77a1-4a41-8a69-0f6ab59ff2a1,Q14,6
621,2,2b3a04cb-7b33-4198-9dd9-697ae47b3b43,Q14,6
2286,0,3cdc0d24-a8be-41af-9a51-0a72510ab95e,Q14,6
1961,0,3ffab70b-0638-4914-9436-5c0f0d22c398,Q14,6
1222,3,4a3bd85f-075d-452c-9cda-d1b68d544a02,Q14,6
442,1,4b91439e-80fb-4d28-b598-5e5500301121,Q14,6
1630,2,4fe002dc-5999-4eea-a22b-ced35bc84075,Q14,6
128,0,5bc957d1-afeb-4d4d-88db-0f5249111deb,Q14,6
320,3,65ee3610-eb2b-4150-8372-ab45ef13d315,Q14,6
1879,0,77a69935-e778-4905-8cd9-61017b468472,Q14,6
2122,2,77e39f91-0c70-4175-88b0-6aa6a5f057a7,Q14,6
1596,3,7a6992f0-3c6a-4e16-ab79-59b9426f3da5,Q14,6
1295,0,827435fc-7597-40c5-8541-6230dd55d295,Q14,6
385,3,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,Q14,6
1032,2,8a228fc0-004f-45b9-b07c-0df4323fce69,Q14,6
2057,1,90e41123-d6f6-4725-841e-da9a5571e59d,Q14,6
94,2,9b267736-94b7-4e6e-a31b-95945d357b9c,Q14,6
1678,2,a07a6525-58e1-4e64-8c14-15ebb3e0e228,Q14,6
1579,1,a1ef8616-4779-49db-b143-2702ad90f29e,Q14,6
1426,2,b6107668-87b6-4b99-b576-dda0c368f3e7,Q14,6
2088,2,b6751005-2af3-4c54-937f-7df74291fbfe,Q14,6
823,3,bd2bac90-64d7-4e15-8eda-d4daaee70733,Q14,6
2382,0,cdb6201d-ffff-474d-8656-3d254c7891d9,Q14,6
558,3,d21803a4-7122-4082-9fb5-9d852beee96e,Q14,6
1412,3,fcd1939f-5daf-4ed7-adc8-ea3368ff1d69,Q14,6
731,2,048a0b29-7dd5-4454-be7e-09f37b670381,Q14,7
1746,1,05a3f185-4a3b-4feb-8d25-efdad9d3a370,Q14,7
964,3,076acda8-7215-4653-bdb8-e93ea5639c10,Q14,7
1760,0,1da05f39-98bf-4e19-85fd-bf3025ccd598,Q14,7
2586,1,22060acd-c0d8-444d-aae3-bb53617af7bb,Q14,7
586,3,224c15ab-f507-4bf4-b101-9d1006a9bde0,Q14,7
2487,0,22663324-b256-4a96-b89d-41aec1c7ae68,Q14,7
686,0,23bea297-43cf-40c5-89f9-cb5bda5a580e,Q14,7
2252,1,285b4cc8-1454-4463-a970-29f987a8eedc,Q14,7
1364,3,2af8a1a0-98bc-48bd-99bb-981c6b37899d,Q14,7
1828,3,2eeac7c9-fe86-454d-832b-32f62cb2a9dc,Q14,7
1545,2,34192248-6d1d-4494-9fd5-d12c9620da52,Q14,7
1712,0,3a041d99-673e-4792-a477-c3dff18f4bbf,Q14,7
231,1,42846988-91f6-4c07-aa1b-ee065edd5950,Q14,7
931,3,44d11e5e-a864-49e6-bcba-e3a4ed62cf7c,Q14,7
2368,3,45b61b18-3c73-4183-aa39-58f7fceac788,Q14,7
1117,3,4b500215-f0c9-4af4-ad4b-fd27cc0e5309,Q14,7
1381,1,4c96e686-35e0-4ceb-9bd7-58e5f8d327b0,Q14,7
2023,2,505c3a98-53a6-4922-8d2f-07a3fcad73a6,Q14,7
1896,2,51bed5d0-5dbc-4a97-8995-3a17a498e31c,Q14,7
201,3,52545f70-c005-452a-a498-733cf218a2a8,Q14,7
1494,2,548a8320-3955-4185-826d-4943d27eabb0,Q14,7
2453,2,584f239c-9715-47d6-9a7a-600d0b650a1b,Q14,7
2334,1,59f2606c-25b4-4f22-9ffc-3481170c9bbc,Q14,7
1791,2,620597f8-d1cf-4aad-b244-e713639d3e8e,Q14,7
868,0,686fae68-5664-4bce-93b8-9a1d1f1a5a93,Q14,7
1930,2,7165c80a-f033-4b42-ad03-a505aecbcbea,Q14,7
109,1,71cc3981-654d-4a0f-813f-2d112ab4b2c0,Q14,7
532,2,72c29668-22b7-495c-9f3e-a40dcd34b16f,Q14,7
1944,1,7828f7b0-3997-4090-b4c9-7b7d73c375ee,Q14,7
902,2,7a42bc55-84ae-47e2-b0d4-00c3d63777ec,Q14,7
751,1,7f6bf0bc-5bcb-4c62-a348-1cf3a990dbf9,Q14,7
292,3,8242a116-094f-41b4-b401-6618b1d1af2e,Q14,7
1613,0,828806a3-4f0f-4a1d-9c90-142bebbd2988,Q14,7
142,3,872dba73-6dc5-432e-a406-556aaea51cd5,Q14,7
2416,2,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,Q14,7
717,3,8f3f2df9-0c33-416a-b3c2-c3558c759a70,Q14,7
670,3,9b48bf60-8c40-4c51-8bb6-5c5aa94c388b,Q14,7
1131,0,9b704687-ac9d-4893-8862-65f628f6c6df,Q14,7
215,2,9c4fa3ac-38d0-4b63-9d0f-2e74d8453aaa,Q14,7
1395,1,9ce9b015-fa76-4a00-93f8-5b2d6319b002,Q14,7
604,2,a27d2d04-2879-4ae9-916f-dc34c2a3fa90,Q14,7
2074,0,ac583f19-7628-4b0c-8c1e-325374f6c1bd,Q14,7
1098,0,b1821d90-2108-4188-b2fe-ca5c18630f89,Q14,7
456,3,b8a0a0e0-8fe4-4d15-8672-86b03b4f9f50,Q14,7
1060,3,bd985d65-a4fc-4625-90c6-62da12803a1d,Q14,7
46,2,bde2c99a-812a-4f53-a181-ce9f2b77d926,Q14,7
14,3,c6bc3c9d-4ade-47a9-90bd-ce321f3928e8,Q14,7
1264,2,cf7a46d0-8a58-4577-84a4-bd94c22e2106,Q14,7
490,0,d126d40c-053b-4142-b8a3-6c62c32a6fbe,Q14,7
2470,3,d1791678-d227-49d5-a4c5-5cb59153e1a2,Q14,7
2105,1,d32f1e62-2341-4397-a2e6-18b30f3477df,Q14,7
636,1,d77a3366-2bfb-46b1-93c0-cdbe73fd4b98,Q14,7
1511,3,d9c592e1-2dbf-4e94-9189-8bd87619f92d,Q14,7
1241,3,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,Q14,7
1312,1,e3db7923-6dbc-4cdb-8fe9-86d69bd4f5a7,Q14,7
1729,3,eae95567-02eb-46c4-98f8-48e9f332bc2e,Q14,7
572,1,ef551fc2-31fd-4916-89de-2ed35f1f8871,Q14,7
2535,0,efcb48eb-b211-4fec-958b-45e35d59ba02,Q14,7
779,1,f01349f9-ded5-4f3f-a53f-603977598671,Q14,7
882,2,f39c29dc-7bc4-40b8-b741-e98565fd338f,Q14,7
1193,0,f39ebb39-48c1-4829-8bb7-8fc67949b781,Q14,7
1446,3,f50405e4-d718-48e2-b3b7-63504cfc105f,Q14,7
2501,1,f5984d8a-8972-4622-ba8c-411f8791ba20,Q14,7
504,2,f661ee33-2f86-4c93-9e20-e0c5b83735b1,Q14,7
476,3,f97adbc2-cd4f-4aa3-a015-630d215a8f67,Q14,7
408,2,fad8ff3b-577c-43b3-96ed-08a7612d5156,Q14,7
1146,1,fb21e844-1e16-496f-bdf4-575d254d9412,Q14,7
916,0,ff05365f-9edf-4629-af16-c2f92610f880,Q14,7
22,1,3ef57b73-f6c3-4355-8126-b2a875c988f3,Q8,1
54,1,8dea0420-5299-4c0c-abb8-04f1f9888efa,Q8,1
958,3,076acda8-7215-4653-bdb8-e93ea5639c10,Q8,2
2294,2,7bfe444d-5691-480d-938f-902c3c97f6c5,Q8,2
759,2,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,Q8,2
1839,1,0c29e4d6-1ed2-4d04-81d4-a9adfa8c7a51,Q8,3
178,0,3a31b5bc-6b9e-4462-a6a0-a39220cfb7b2,Q8,3
2311,0,c5faf32c-b23e-414d-a79f-5dd9fae319b3,Q8,3
944,0,070f7fb0-92fa-452d-9fe0-47684467aef2,Q8,4
2232,1,114fe894-f9bd-4b75-ae3f-e8d2fa77e569,Q8,4
300,2,82907c4b-4267-46a0-8ac9-8755d2d2e7b9,Q8,4
1658,0,84c19078-8d17-4e20-b11d-5f505b5fcdad,Q8,4
1573,1,a1ef8616-4779-49db-b143-2702ad90f29e,Q8,4
2597,0,b748a547-c32e-4918-8b1c-b13cd5937957,Q8,4
1326,2,b76c53df-6df6-45f8-acf0-3620bc813a7f,Q8,4
69,0,b785962a-e576-4aec-a776-79cf1753c24e,Q8,4
552,3,d21803a4-7122-4082-9fb5-9d852beee96e,Q8,4
2150,1,095b3e7c-cba1-4f32-b9fb-8d96ffcb06b6,Q8,5
2164,0,0fff75ce-5678-473c-963c-b9428b929a93,Q8,5
1986,3,16b06c1b-acf6-46c6-83c4-2858f11fe174,Q8,5
2198,2,1cc65f23-3d27-4b03-8a9c-dd91c86e8350,Q8,5
1768,1,204fdfb9-618c-4f6e-8f88-363949f94ff3,Q8,5
615,2,2b3a04cb-7b33-4198-9dd9-697ae47b3b43,Q8,5
2563,3,36bb1693-580d-4d5a-9b0b-6d415d60daed,Q8,5
1069,0,457e29c4-c2e1-4c09-9992-b4b1ffb89d12,Q8,5
1375,1,4c96e686-35e0-4ceb-9bd7-58e5f8d327b0,Q8,5
1012,2,4f0efcf0-10f4-438c-b9c1-74d5451779f1,Q8,5
103,1,71cc3981-654d-4a0f-813f-2d112ab4b2c0,Q8,5
365,0,74061a8f-ffb1-415a-aee2-6a8bff72cb34,Q8,5
1686,1,7b1f5887-f51f-4760-a993-3977d6e73d92,Q8,5
1156,2,80a77ef9-4284-4da4-a16a-368b55b85c77,Q8,5
2034,3,a0fcfd29-70af-4cda-b831-8a720c1c53d9,Q8,5
1173,1,c5860b43-2d9c-4d9b-a56b-bf39e1dfdc46,Q8,5
2000,2,ccaa0ec7-3c35-4ebd-9120-83a52e7c2cf9,Q8,5
2546,2,fba51864-6819-4c43-bc7c-91ac12ac9c88,Q8,5
647,1,03ff84cc-61b3-4cd4-aed1-461eee3ea68f,Q8,6
1201,3,1089a767-6ccb-4bce-92a8-d01112fc6596,Q8,6
164,0,1930e9fa-917c-4056-b427-c59f067e4072,Q8,6
1341,0,1a4e2948-e138-446d-acee-b7c304e05f8d,Q8,6
1471,1,1e7dca81-7f69-492e-b64d-01dabdd32e4d,Q8,6
580,3,224c15ab-f507-4bf4-b101-9d1006a9bde0,Q8,6
1539,2,34192248-6d1d-4494-9fd5-d12c9620da52,Q8,6
1216,3,4a3bd85f-075d-452c-9cda-d1b68d544a02,Q8,6
1624,2,4fe002dc-5999-4eea-a22b-ced35bc84075,Q8,6
2181,3,6220043c-e6d3-4d15-a6fd-b9408a0d5687,Q8,6
1924,2,7165c80a-f033-4b42-ad03-a505aecbcbea,Q8,6
2116,2,77e39f91-0c70-4175-88b0-6aa6a5f057a7,Q8,6
1938,1,7828f7b0-3997-4090-b4c9-7b7d73c375ee,Q8,6
1590,3,7a6992f0-3c6a-4e16-ab79-59b9426f3da5,Q8,6
286,3,8242a116-094f-41b4-b401-6618b1d1af2e,Q8,6
379,3,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,Q8,6
2410,2,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,Q8,6
2345,2,9216d40f-7c4e-4b1b-af28-68d1cde9c2fe,Q8,6
88,2,9b267736-94b7-4e6e-a31b-95945d357b9c,Q8,6
1389,1,9ce9b015-fa76-4a00-93f8-5b2d6319b002,Q8,6
417,1,9f2db8dc-2480-42ea-af33-ecfc086861fa,Q8,6
40,2,bde2c99a-812a-4f53-a181-ce9f2b77d926,Q8,6
2260,3,cac9f63b-50af-49e4-b028-76f2d8181dc2,Q8,6
2376,0,cdb6201d-ffff-474d-8656-3d254c7891d9,Q8,6
2099,1,d32f1e62-2341-4397-a2e6-18b30f3477df,Q8,6
2215,0,d7510b28-25a3-4d64-82bd-b57cd4125c27,Q8,6
630,1,d77a3366-2bfb-46b1-93c0-cdbe73fd4b98,Q8,6
1522,1,dfd29216-24fb-44bd-a58a-e8ad6f35254f,Q8,6
1723,3,eae95567-02eb-46c4-98f8-48e9f332bc2e,Q8,6
1972,1,eca8d7eb-f72e-4b1e-9ba0-aaa0213120e0,Q8,6
1457,0,f06cecb0-0cd7-4a8a-87b0-b920ea407065,Q8,6
2133,3,022b0727-abba-498e-b76e-ac553df35658,Q8,7
725,2,048a0b29-7dd5-4454-be7e-09f37b670381,Q8,7
1740,1,05a3f185-4a3b-4feb-8d25-efdad9d3a370,Q8,7
695,2,06483068-8764-4ab9-9140-f13e4904f70c,Q8,7
787,0,075203ea-741f-4ba5-b4ab-d77ebeac4fa9,Q8,7
1907,3,0a1770d0-2aae-47ea-b4b3-89193a3728e4,Q8,7
2430,3,0db42da8-6b45-4b31-95d0-784fea5a2156,Q8,7
981,0,17092c37-c8c0-4bbe-a47d-4f88ec7c40ee,Q8,7
1754,0,1da05f39-98bf-4e19-85fd-bf3025ccd598,Q8,7
1556,0,1df2f52a-36ad-4af5-9208-c57eb396d196,Q8,7
150,2,20800aae-61a6-4d99-944b-6e675a6f67dc,Q8,7
2580,1,22060acd-c0d8-444d-aae3-bb53617af7bb,Q8,7
2481,0,22663324-b256-4a96-b89d-41aec1c7ae68,Q8,7
995,1,2267bab7-77a1-4a41-8a69-0f6ab59ff2a1,Q8,7
680,0,23bea297-43cf-40c5-89f9-cb5bda5a580e,Q8,7
2246,1,285b4cc8-1454-4463-a970-29f987a8eedc,Q8,7
1358,3,2af8a1a0-98bc-48bd-99bb-981c6b37899d,Q8,7
1822,3,2eeac7c9-fe86-454d-832b-32f62cb2a9dc,Q8,7
1641,3,36381c3e-6fb1-4852-82b8-22bf52396fc9,Q8,7
1706,0,3a041d99-673e-4792-a477-c3dff18f4bbf,Q8,7
844,1,3c726ecc-8ef1-4d6f-b02a-b253ae0e057f,Q8,7
1275,3,3cb39e27-0b65-400f-b96e-10c1921f31c3,Q8,7
2280,0,3cdc0d24-a8be-41af-9a51-0a72510ab95e,Q8,7
1955,0,3ffab70b-0638-4914-9436-5c0f0d22c398,Q8,7
225,1,42846988-91f6-4c07-aa1b-ee065edd5950,Q8,7
925,3,44d11e5e-a864-49e6-bcba-e3a4ed62cf7c,Q8,7
2362,3,45b61b18-3c73-4183-aa39-58f7fceac788,Q8,7
1805,3,4b2e02f0-41b2-492c-aa19-82298bf8cc00,Q8,7
1111,3,4b500215-f0c9-4af4-ad4b-fd27cc0e5309,Q8,7
436,1,4b91439e-80fb-4d28-b598-5e5500301121,Q8,7
272,3,4ce8d2c8-52c6-4c8b-9e06-1800c737c428,Q8,7
2017,2,505c3a98-53a6-4922-8d2f-07a3fcad73a6,Q8,7
1890,2,51bed5d0-5dbc-4a97-8995-3a17a498e31c,Q8,7
195,3,52545f70-c005-452a-a498-733cf218a2a8,Q8,7
1488,2,548a8320-3955-4185-826d-4943d27eabb0,Q8,7
2447,2,584f239c-9715-47d6-9a7a-600d0b650a1b,Q8,7
2328,1,59f2606c-25b4-4f22-9ffc-3481170c9bbc,Q8,7
122,0,5bc957d1-afeb-4d4d-88db-0f5249111deb,Q8,7
1785,2,620597f8-d1cf-4aad-b244-e713639d3e8e,Q8,7
